International_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.eia.gov/beta/international/data/browser/#/?pa=00000000000000000000000000000000000000000000000000000001&c=ruvvvvvfvtvnvv1urvvvvfvvvvvvfvvvou20evvvvvvvvvnvvuvs&ct=0&tl_id=40-A&vs=INTL.4008-8-AFG-MMTCD.A&ord=CR&vo=0&v=H&end=2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Apr 22 2019 19:31:02 GMT-0400 (EDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: U.S. Energy Information Administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
,CO2 Emissions,MMTons CO2,6.435273792886,6.016013792886,5.9064055171544,6.2,5.9,6.9,6.9,7.2,6.5,5,4.7,8.2,8.2,10.26011840353,11.262461812571,12.43353067255,13.52023680706,15.531953852264,15.451106240356,15.416530940216,16.344461095423,15.328643084398,16.312825073372,16.156968338583,15.185913095938,15.183215938762,13.180518781587,12.187638977816,14.194759174045,19.355275978954,18.73999006707,19.3758126567,21.457570663013,21.155363287572,22.755603149131,22.968538977203,23.260003235671
,Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.14593,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.56901385982553,0.60389013289464,0.61683242472568,0.64341473440815,0.72723959912792,0.71252605859299
,Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1.88712,1.7,1.7,1.7,1.6,1.6,1.3,1,1.1,1,0.6,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.7,0.6,0.5,0.9176731305398,0.98848594344086,0.90091603351619,1.1877240761777,1.1876532478646,1.1645264048794
,Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,32.440524212,26.337643844,28.146538424,27.727043216,26.045344308,27.387099766,29.62120774,31.387005706,34.412460182,37.248715306,42.845281517425,41.4285747549,36.598757853824,36.487427436037,37.85426796962,39.75509930552,41.535476311773,44.05950074964,42.023090919661,39.684500941422,42.112667574469,43.049754320903,48.404283787664,46.683728167998,52.271678579505,57.141210273393,52.635527416006,53.732372459547,56.962415977706,58.726799800913,67.767056673581,40.621751881408,55.019137095699,57.55264819062,59.542728053168,53.44067194007,42.640300803013
,Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,22.167095068369,17.971911808058,18.522459527614,18.154557597342,15.72522994867,16.130196287091,17.635305650422,13.817842743892,13.334669735736,13.086864142267,13.268878402516,13.577168480716,13.455965462922,15.636676903435,16.506215702465,17.43113104358,18.55900745551,13.518272251566,14.106167286867,15.352026425317,15.343383993257,14.92595838665,13.724245192728,13.779326287403,13.969520031486
,Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,12.220555009104,10.429535181589,9.8857775269421,9.1494322185455,10.108731188504,10.163325417691,10.091757353793,9.5328444499841,9.9823875470874,10.720177978,11.027953903214,11.672115348477,11.565469600847,11.763695220215,11.100230385442,8.8999782353352,9.0647886798369,8.6244759212068,7.9374074930679,8.4991942941255,8.9720268679352,9.4778151399875,10.368834307851,11.000443078093,12.197947323347,12.544733903476,12.428757703186,12.07497067378,11.934966204204,11.451724287688,12.041315856625,11.730259202786,11.437585324683,10.954887672951,10.610462440825,10.327065063312,10.196242160213
,Macau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.4686811011835,0.402241547385,0.502241547385,0.702241547385,0.702241547385,0.6,0.9,1,1,1.1,1.1066213502905,1.1060841868173,1.1060841868173,1.2063675631605,1.3063675631605,1.3056500883208,1.5060951002727,1.5027623183122,1.6027623183122,1.702365640882,1.6031341589196,1.7029317108424,1.8025286003871,1.9038985346374,2.3050753368191,2.0041223113695,2.3039963867089,2.3036821742181,2.4,1.8,1.6028784664253,1.6767616746264,1.5745560435658,1.5661532212638,1.7267577253899,2.0547175026228,2.5534725519354
,Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,7.7221272841125,8.0221565004553,7.3777416119881,7.6512430828704,8.1298107765601,7.5140533878178,8.6033498264359,7.9811037552779,8.0464675012123,7.9484530607882,7.5656735916671,7.6318568521009,7.6943804523283,7.5849199083975,7.5077152001269,7.8010688316552,8.2845007088976,7.5338420053849,7.3216225133736,8.2352237621795,7.7810654809457,7.3376144906056,7.2651196815726,7.0203879730396,6.8951693989334
,Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1.1660074721409,1.0264329825555,0.82643298255547,1.1242302173567,1.1154192364935,1.2088110008462,0.92423021735669,1.2264329825555,1.4264329825555,1.0286357277713,0.92597788989057,1.0259778898906,1.0259778898906,1.1279761891129,1.2239795906682,1.3199829922235,1.3199829922235,1.3239795906682,1.3239795906682,1.3159863937788,1.8199829922235,2.0199829922235,2.3199829922235,2.4199829922235,2.6199829922235,2.5340989779302,2.5301363505723,2.5203886469657,2.8264414953102,1.8288894118575,1.8794803532698,2.4419243220462,2.8747925590262,3.2151596978478,3.3561378822331,3.7055344210879,3.8400092124153
,Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.56781930312491,0.61129303128889,0.54143487508665,0.42520464179523,0.42056742777611,0.54259410234309,0.53679759796545,0.53926110706744,0.54375332959953,0.64839055413567,0.64441026536006,0.73447890156127,0.74364819510645,0.74607191031656,0.84839051206761,0.84607191031656,0.85534631732078,0.84914699795695,0.83314806832762,0.84561845307651,0.86177159403289,0.85180288870608,0.95273508956046,0.95366729041484,1.0422265631555,1.1353273149366,1.1391161050634,1.1309410892844,1.230606836637,0.92752309630811,0.94653563066677,1.0294435299447,0.98435646937012,1.1038810224485,1.0954427225631,0.89259860910657,1.0540276569781
,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,26.301759072445,27.763550619371,29.246442123038,35.435755099077,42.196614365633,44.748221582819,49.190064903153,46.197972852117,46.864600320027,52.452891396734,56.010481871239,60.769680828617,63.460114600677,71.457735823608,82.723515832614,90.427028855515,96.949876706378,101.61497671983,101.65011189318,103.77097932668,110.64775468805,115.76159585494,126.84989818634,130.87629573382,134.24750785633,152.5661934162,162.31709900183,166.44037287022,172.95250416651,175.76613125402,196.11313061415,198.77246241091,202.28807583757,217.4902531973,225.25382691312,218.59396174822,215.71558332764
,Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.01406,0.01388,0.01384,0.01392,0.05624,0.06245,0.08191,0.08191,0.08823,0.08822,0.09766,0.09766,0.1,0.1,0.2,0.3,0.4,0.3,0.3,0.3,0.5,0.5,1,1.1,0.8,0.6,0.8,0.9,0.9,1.1,1.1,1.1963203521346,1.5230066717472,1.6057861734048,2.1522209738737,1.6230735331687,1.6519542825879
,Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.41802,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,2.3742373583885,2.4672798520285,2.7220253375285,2.9193982035437,3.1643523821356,3.3873359648686
,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1.25648,1.4,1.4590839419984,1.1266132699902,1.6293056014112,1.3688413156912,1.6323981840801,1.8440661656079,2.0706958379297,2.2397218513324,2.3307231037019,2.3922457496266,2.39733963939,2.7551914104428,2.7452593259786,2.5131834466281,2.6,2.8,2.9,3.3,2.9,2.5,2.9,2.9,3,3.1,2.9,3.1,3.2,6.7,8,7.2903657321357,6.9724219836935,6.6187307321435,6.7930170831997,7.1104464044084,7.8216446637524
,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.63457,0.6,0.6,0.6,0.6,0.7,0.8,0.9,1,1.5,1.6,1.3,1.5,2,2,2,2,2,2,2,2.1,2.1,2.1,2.2,2.2,2.4,2.4,2.5,2.5,2.7,2.7,2.5859192793936,2.6203377764461,2.636118609487,2.7284104103688,2.7071943408771,2.6868437139906
,Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.60761405869144,0.61453405869144,0.61665713381904,0.61665713381904,0.91665713381904,0.81665713381904,0.51242389399712,0.71453405869144,0.91453405869144,1.1145340586914,0.91450421691,1.01450421691,3.31450421691,3.4182106209012,3.4182106209012,3.1103335183,3.5074949822391,3.2048376593954,3.2020156999558,3.2,3.2,3.2,3.1,3.2,2.6,3.2,2.8,2.7,2.8,1.9,1.9,2.2649222917574,2.4488684799668,2.2064564358872,2.6845860175846,2.6574338188022,2.6194332679019
,Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.85177,0.8,0.7,0.8,0.8600401522786,0.88165460709889,1.2344899411041,1.0200803045572,1.3960642436458,1.6585060020155,1.8344899411041,1.8440963654686,2.1464979715598,2.2488995776509,2.2513011837421,2.4513011837421,2.3960642436458,2.4104738801926,2.5705140324712,2.7266184283956,3.6076063410594,3.918080221252,3.6517027065281,3.7589075248015,3.8940641603406,4.0741846171764,4.4647789542048,4.7761202902255,4.9658471714259,4.3788605227755,4.944350395304,5.3355325803454,5.3258957761083,5.4564967454388,5.6430133058276,5.7072127547609,6.0273926530867
,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,239.92333043657,264.35172801898,280.63200756716,259.82789043249,278.15805282668,278.29752417065,266.73048089172,273.96655819714,273.76420928448,287.20615520072,304.3326442316,313.95230164815,317.58713784513,322.87794387926,344.69231959102,328.69278082707,338.77499177749,353.4618380799,379.72049796354,368.85592852508,386.14439190707,385.34448370602,388.61181234515,405.65322281289,403.49962749679,424.01832324329,450.30893635765,468.1692532117,476.69122160641,464.32935559626,454.18932278355,446.95134509258,448.26606275101,449.76420029052,437.7485411541,454.22715759811,452.58073095929
,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,19.457147659716,15.728917997278,11.679055913164,9.442592217322,9.768401515749,8.9862873031898,8.2606306113157,6.4131643880965,6.156421212185,5.9807734268155,6.6176825881729,7.3229713620179,6.6154401045356,7.2496859601498,7.6463349799231,6.7380735421412,7.1061417015097,6.3306218003394,6.4740791710702,6.5660550029478,8.7372087597451,8.519478244578,8.2274758307019,7.6308054114549,7.6079409095229
,Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,13.036704812659,10.848419909511,13.554110305263,13.813270144573,13.634960562072,16.384095078668,18.007003223189,18.831387784266,19.740599841393,18.692829967144,17.308149365013,17.987424515263,16.134418579449,14.792648264574,13.659762280869,13.543244695985,13.494601548365,12.659195176537,12.548442528205,12.719969918704,13.070130636768,13.221800121278,14.106014136958,13.311358382573,13.210625666805,13.627187118501,14.876326617495,15.269398151352,14.980103513663,15.274734549829,14.481411426951,14.059498211091,15.227930624555,17.329109284571,16.879922578008,16.963944900305,16.779087673632
,Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.7024161701925,1.5071423672242,2.1165119789912,1.4340815884452,2.6020616799501,2.6267012595321,2.4066558185855,2.3303504433389,2.3049662899199,2.4445746260615,2.2176944459848
,Montserrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.01688,0.01937,0.01937,0.01937,0.0194,0.02098,0.02204,0.02518,0.02834,0.02835,0.03779,0.03466,0.04137,0.04138,0.0414,0.0477,0.0445,0.04767,0.05083,0.05083,0.05402,0.05402,0.05403,0.06036,0.06671,0.06989,0.07625,0.08302,0.09267,0.0832409575569,0.083457681831517,0.044809105555091,0.043590706220356,0.055110949426224,0.051100517527326,0.057938511735091,0.057263296053282
,Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,13.840340985973,13.546860838961,13.588144579617,15.039946037086,13.857350159047,15.241259205586,16.96811874567,16.447116566284,17.433520151681,18.709742664199,19.699995309932,20.01739089909,21.423478304372,22.54799628389,24.863825195658,24.310934454028,25.235528725905,25.260819500588,25.904194748166,28.665281941164,29.048491023094,31.191428771906,31.442731876633,31.773932675261,30.291313491472,32.657485261182,33.867698012182,34.202640320205,34.946509012638,39.228234631412,45.50542274524,49.086806934178,48.643676121146,50.792479187524,53.19697080577,52.821118040524,52.882469182638
,Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1.88754,1.6,1.9,1.9,1.7,1.9,1,1,1.5,1.2,1,1,1,1,1,1.1,1.1,1.1,1.217705594237,1.317705594237,1.317705594237,1.517705594237,1.717705594237,1.856940792316,2.1373231932765,2.2550287875135,2.2942639855925,2.49235198079,2.373689966804,2.51140830567,2.5660844296907,3.7819076311304,5.2087721361386,6.3113507576634,7.0740327392652,7.6979347680012,9.664523805673
,Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,2.4,1.2329481207148,1.1263585045425,1.3197688724289,1.3219654151383,1.3351446594389,1.4307515819907,1.4241619458917,1.537341198163,1.7131792522713,1.8108093405878,2.2018506827193,2.203656944836,2.4200678918884,2.6000723583786,2.6005787615953,2.8205169061378,2.9395394230738,3.1300517382987,3.2193575216002,3.1061916589279,3.1588691945809,3.1128326274615,3.4556107131197,3.633976169806,3.8679063783616,3.8543144556362
,Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.12621,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.18116408624015,0.05942453120573,0.06713164871353,0.070427750602326,0.073018352748377,0.07660298848284
,Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.40923891029015,0.39827116965801,0.51091669366008,0.62478866802392,0.62951167519775,0.47887858014635,0.72820385801114,0.75179456580257,0.7154271177457,0.61897432072532,0.71068353756437,0.95495695259012,0.96803526255526,0.98544156849464,1.1803158214073,1.2455988037304,1.5549901425335,1.7615033651984,2.1565068325017,2.4377216987581,2.3803837709627,2.4133777862409,2.4608738869088,2.5604589212894,2.6066380470464,2.6999400145651,2.5971817152813,2.50980513722,2.6530640704642,2.943211530713,3.236059927671,3.4700726710725,3.7552870891166,4.1242811357464,4.4572830241835,3.9290410048522,6.1829249940932
,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,200.2573767977,188.14301642198,180.85241588359,174.02187368355,181.32164117153,186.73980983253,190.68776762634,195.4145931209,199.09731161069,200.46737937942,199.64402564745,211.04728681248,207.34906976858,213.92561499295,214.99948283368,218.6212139872,224.64991938998,224.70313829787,227.28603137989,224.8628707953,230.59258568397,240.17059846226,239.62243827971,243.17201441853,248.84901019352,256.01646328304,252.11750124462,236.75243238511,232.23752509359,225.87641899435,237.39032874371,260.23063102939,251.3906158179,249.63962851853,241.26271846626,245.42026959586,248.6523806871
,Netherlands Antilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,15.98684,15,14,13,12,10,10,10,9.5,9.8,9.7,9.2,9.5,9.2,9.6,11,11,12,12,12,12,12,11,11,11,11,12,11,11,12,12,14.002043967205,12.802721109195,12.875931736714,12.860461438478,13.176122213199,13.302307998705
,New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1.7564082602666,1.696217979296,1.1555386482138,1.1321115118294,1.2464689291843,1.3235436925764,1.4187578940275,1.5708998434137,1.506793375947,1.6953307576431,1.5924359585921,1.721150793302,1.806793375947,1.806793375947,1.7948288578666,1.7948288578666,1.8020075773981,1.6703979436372,1.6871482602666,1.6656121450882,2.0077971755001,2.0209071108435,2.2597989027516,2.2894804253523,2.5715336807937,2.5230176480036,2.9780758674101,2.8845350418713,2.8821923934816,3.0065951802828,3.7263840678457,3.7364638890162,3.9195353356849,4.0946139856483,4.7802482229874,5.0471329065377,5.7620678456085
,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,18.470249603203,17.5078856813,18.336241792872,18.905244521201,20.624456643925,21.086533344228,23.301682131166,23.08676147711,25.355497412174,27.050930964444,28.727935859909,28.102878561325,30.314394381001,29.257350892264,30.910860750089,30.529369802197,31.627491093213,33.717763741317,31.998464698707,33.522131330879,34.363153880802,36.689898155476,36.95729298975,37.2503194512,37.393187396012,37.924152373459,37.809713987501,36.833454947854,38.008112834401,36.31645638605,36.360385441621,35.220302629497,36.31767903103,37.095888010054,38.229652889244,38.102709864215,37.511750471462
,Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1.84261,1.9,1.9,1.8,1.7,2,2.1,2.1,2.1,2.1,2,1.9,2.3,2.3,2.5,2.8,2.9,3,3.5,3.7,3.7,3.9,3.9,4,4.2,4.4,4.5,4.5,4.3,4.3,4.3,4.7010777446003,4.4471796923347,4.4374909397051,4.6424154743521,5.2179607967623,5.3971704416717
,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.59834268374821,0.65902901669728,0.68854352504592,0.65579241758827,0.69514508348641,0.69711273284639,0.6439866106788,0.72269196032515,0.90498325888598,0.93646539874452,0.99095170373734,0.99192568133474,0.96155725661095,0.98517080236125,0.97651125608618,1.0184729656663,0.99846805610515,1.009272320726,1.0544215933522,0.97891766942279,1.0813713059156,1.0872742004453,1.1226915676235,1.1343005935319,1.1761776949571,1.1454708376136,1.1198188256191,1.0875299925416,1.2291847516062,1.1490578298562,1.2295339586111,1.6631188697368,2.1662421376388,2.5254724081401,2.3710362402929,2.401972895181,2.2487202230704
,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,68.902687164768,58.665787479873,56.337054857793,55.444026399869,58.572919583479,60.963847298451,59.675829564735,61.087296393555,63.862290917448,77.034024430208,82.816594143267,88.754255504542,94.067745370696,96.915737030738,94.975466107039,99.944577260343,101.46624967643,91.643419375967,88.651475035081,84.537219456761,80.522302754313,91.20801396668,90.987351381763,92.428906453841,91.981907884673,107.21434993019,103.03859142712,100.4512097552,100.88186727894,69.475858307833,79.924203421543,95.07301229453,94.242635630706,95.937538440213,100.45804664443,100.61069447264,97.103695823582
,Niue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.00281,0.00281,0.00281,0.00281,0.00281,0.00287,0.00315,0.00315,0.00315,0.00315,0.00315,0.00315,0.00318,0.00318,0.00318,0.00318,0.00318,0.00318,0.00318,0.00318,0.00318,0.00318,0.00318,0.00318,0.00318,0.00413,0.00477,0.00509,0.00544,0.0034474624278236,0.0034488452147373,0.0034383795088247,0.0062585314933616,0.0068750197485101,0.0070791927916642,0.007771318932894,0.0073833074713308
,Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,33.767097050855,31.789634314102,29.017580855964,29.936995496474,30.294777553686,33.967346344279,36.435511730967,34.833740149363,34.369174633529,36.0131753458,35.36429906207,32.459134196187,35.732079403016,34.306312654112,36.168536119677,37.973989513004,40.146994954567,41.295056822894,41.634449750411,44.336905833614,40.598365567281,41.094529377794,42.142459219575,44.97893815034,47.849160300425,41.822133060482,40.708284143424,42.057490127187,40.101289435663,44.175852650443,43.201717945224,42.516209624488,41.494200079933,42.441175438809,42.905655268019,43.721921372344,43.238736148115
,Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,3.95997924,4.13316089,5.07756353,5.83306683,7.760468454,7.409918426,8.80402402,8.911077412,8.061374458,10.408783222,12.488129669374,12.8489136268,13.52252694715,14.779044036371,15.07862985888,14.11846501834,14.602078982075,17.974178722746,21.843743084086,20.522904514936,21.838676946849,22.203434545054,22.968647977327,22.492366037581,24.381722051715,31.967865640935,35.731490611595,37.33743347962,43.350690137692,45.745418381892,58.821475246357,55.039749100705,64.746723419405,64.695066213365,71.026022736976,70.898508983119,68.457552330179
,Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,32.621529358415,35.913991827048,41.712461880094,40.77323371055,42.043348233503,46.777431087697,50.358049396451,56.333942862825,57.974773362504,61.324624290524,68.0598306905,68.203455105943,70.306453854552,77.809879259575,84.047376313722,88.140665694807,94.872924632651,95.559944307047,99.602483895999,106.88796301,109.4018106548,103.98337546326,104.0083606213,105.29254381972,110.51998493077,117.50025791585,130.29045532755,140.28553039599,139.30479130244,142.04146860441,145.5868248989,143.35535022866,150.51943380332,150.03879653482,159.09230762134,165.13654990684,175.70651572006
,Palestinian Territories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.4,0.5,0.5,0.6,1.2,1,1.2,2.1,2.7,2.9,2.9,3,2,2.3,2.3632440175221,2.1887850407667,2.4145180505308,2.63867173858,2.9451977491719,3.1199957217454
,Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,5.39004,5.2,4.7,5,4.9,3.5,11,12,11.038432532264,11.036030498997,12.076865064528,12.110493530259,12.100885397193,12.127307763124,13.129709796391,14.086473197594,12.041510541199,13.064854898195,14.069658964728,13.090806867947,13.111954771166,13.058398006984,13.021829570234,13.035578839878,14.02633973959,14.017100639302,14.012208956204,14.005774699352,15.089743119108,16.117426297889,19.133507489531,20.641218316976,22.254948055226,21.896275493551,22.365397062182,22.649277384169,25.458451562308
